#;рубеж;с-н/направление/интервал;система/кол-во (интервал);% (интервал);кол-во (рубеж);% (рубеж)
;;;;;;; 03.01.2021 00:00 - 03.01.2021 23:59 *
;;Встречное направление;788;96,8%
;;Попутное направление;22;2,7%
257;СПб, Красносельское ш. д.48, уч. Красносельского ш. от КАД к Колобановской ул., зона контроля 1,2;KPA-0075-02;КПА;;10639;0,3%
;;Встречное направление;8793;82,6%
;;Попутное направление;1846;17,4%
258;СПб, Красносельское ш. д.48, уч. Красносельского ш. от Полевой ул. к Колобановской ул., зона контроля 1,2;KPA-0075-01;КПА;;3951;0,1%
;;Встречное направление;3951;100,0%
259;СПб, Кржижановского ул. (Российский путепровод), уч. дороги Кржижановского ул., от Российского путепровода к Солидарности просп., зона контроля 1,2;KPA-0119-01;КПА;;7282;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;7280;100,0%
260;СПб, Кржижановского ул. (Российский путепровод), уч. дороги Кржижановского ул., от Солидарности просп., к Российскому путепроводу, зона контроля 1,2;KPA-0119-02;КПА;;4319;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4288;99,3%
;;Попутное направление;29;0,7%
261;СПб, Кржижановского ул. д.12 (перекресток), уч. просп. Солидарности от ул. Коллонтай к ул. Кржижановского, зона контроля 1;KPA-0036-02;КПА;;5646;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;5417;95,9%
;;Попутное направление;227;4,0%
262;СПб, Кржижановского ул. д.12 (перекресток), уч. просп. Солидарности от ул. Хасанская к ул. Кржижановского, зона контроля 1;KPA-0036-01;КПА;;8621;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;7834;90,9%
;;Попутное направление;786;9,1%
263;СПб, Кудровский проезд д.3 (85 м от ж/д переезда), уч. Кудровского проезда от Якутской ул. к просп. Большевиков, зона контроля 1;KPA-0037-02;КПА;;13919;0,5%
;;Встречное направление;10293;73,9%
;;Попутное направление;3626;26,1%
264;СПб, Кудровский проезд д.3 (85 м от ж/д переезда), уч. Кудровского проезда от просп. Большевиков к ж/д переезду, зона контроля 1;KPA-0037-01;КПА;;10981;0,4%
;;Направление не указано;2;0,0%
;;Встречное направление;5617;51,2%
;;Попутное направление;5362;48,8%
265;СПб, Культуры просп. (перекресток ул. Шоссейной и просп. Культуры), уч. Шоссейной ул. от КАД к 1-му Верхнему пер., зона контроля 1;KPA-0098-02;КПА;;6982;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;6979;100,0%
;;Попутное направление;1;0,0%
266;СПб, Культуры просп. (перекресток ул. Шоссейной и просп. Культуры), уч. просп. Культуры от 5-го Верхнего пер. к 1-му Верхнему пер., зона контроля 1;KPA-0098-01;КПА;;2878;0,1%
;;Направление не указано;6;0,2%
;;Встречное направление;2060;71,6%
;;Попутное направление;812;28,2%
267;СПб, Культуры просп. д.29 к.1, уч. просп. Культуры (неч.сторона) от просп. Просвещения к КАД, зона контроля 1,2;KPA-0099-01;КПА;;9519;0,3%
;;Направление не указано;10;0,1%
;;Встречное направление;9509;99,9%
268;СПб, Культуры просп. д.29 к.1, уч. просп. Культуры (неч.сторона) от просп. Просвещения к КАД, зона контроля 3;KPA-0099-02;КПА;;5423;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;5421;100,0%
269;СПб, Культуры просп. д.29 к.1, уч. съезда с просп. Культуры (неч.сторона) от просп. Культуры к Суздальскому просп., зона контроля 1,2;KPA-0099-03;КПА;;4265;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;1777;41,7%
;;Попутное направление;2484;58,2%
270;СПб, Лазаревский мост (ул. Вязовая, д.10), уч. Лазаревского моста от наб. Адмирала Лазарева к Вязовой ул., зона контроля 1,2;KPA-0002-02;КПА;;989;0,0%
;;Направление не указано;6;0,6%
;;Встречное направление;981;99,2%
;;Попутное направление;2;0,2%
271;СПб, Лазаревский мост (ул. Вязовая, д.10), уч. Спортивной ул. от Вязовой ул. к наб. Адмирала Лазарева, зона контроля 1,2;KPA-0002-01;КПА;;1866;0,1%
;;Направление не указано;3;0,2%
;;Встречное направление;1863;99,8%
272;СПб, Латышских Стрелков ул.  д.22 лит.Б, уч. Зольной ул. от  д.31 к.2 к ул. Латышских Стрелков, зона контроля 1,2;KPA-0113-02;КПА;;203;0,0%
;;Направление не указано;3;1,5%
;;Встречное направление;112;55,2%
;;Попутное направление;88;43,3%
273;СПб, Латышских Стрелков ул.  д.22 лит.Б, уч. Зольной ул. от ул. Ванеева к ул. Латышских Стрелков, зона контроля 1,2;KPA-0113-01;КПА;;4028;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;2119;52,6%
;;Попутное направление;1907;47,3%
274;СПб, Ленинский просп. д.102 А, уч. Ленинского просп. от Кронштадтской пл. к просп. Маршала Жукова, зона контроля 1,2;KPA-0123-04;КПА;;8697;0,3%
;;Встречное направление;8697;100,0%
275;СПб, Ленинский просп. д.102 А, уч. Ленинского просп. от Кронштадтской пл. к просп. Маршала Жукова, зона контроля 3;KPA-0123-03;КПА;;7147;0,2%
;;Встречное направление;7147;100,0%
276;СПб, Ленинский просп. д.102 А, уч. Ленинского просп. от просп. Маршала Жукова к Кронштадтской пл., зона контроля 1,2;KPA-0123-01;КПА;;8438;0,3%
;;Встречное направление;8438;100,0%
277;СПб, Ленинский просп. д.102 А, уч. Ленинского просп. от просп. Маршала Жукова к Кронштадтской пл., зона контроля 3;KPA-0123-02;КПА;;9290;0,3%
;;Встречное направление;9290;100,0%
278;СПб, Лесопарковая ул. д.36, уч. Лесопарковой ул. от Камышинской ул. к Поперечной ул., зона контроля 1,2;KPA-0032-01;КПА;;1457;0,0%
;;Направление не указано;2;0,1%
;;Встречное направление;884;60,7%
;;Попутное направление;571;39,2%
279;СПб, Литейный мост, участок дороги Литейного моста по направлению от Литейного просп. к Финляндскому вокзалу;04-4036;ГЦВН;;4648;0,2%
;;Направление не указано;4648;100,0%
280;СПб, Маршала Жукова просп. д.76 к.1 (перекресток просп. Маршала Жукова и ул. Авангардной), уч. Полежаевского проезда от Авангардной ул. к просп. Маршала Жукова, зона контроля 1,2;KPA-0103-02;КПА;;5043;0,2%
;;Направление не указано;1;0,0%
;;Встречное направление;4411;87,5%
;;Попутное направление;631;12,5%
281;СПб, Маршала Жукова просп. д.76 к.1 (перекресток просп. Маршала Жукова и ул. Авангардной), уч. просп. Маршала Жукова от Полежаевского проезда к Лиговскому путепроводу, зона контроля 1,2;KPA-0103-01;КПА;;7019;0,2%
;;Направление не указано;1;0,0%
;;Встречное направление;6917;98,5%
;;Попутное направление;101;1,4%
282;СПб, Маршала Казакова ул. д.10 к.1, уч. ул. Маршала Казакова от просп. Маршала Жукова к просп. Стачек, зона контроля 1,2;KPA-0124-01;КПА;;2672;0,1%
;;Встречное направление;2672;100,0%
283;СПб, Маршала Казакова ул. д.10 к.1, уч. ул. Маршала Казакова от просп. Стачек к просп. Маршала Жукова, зона контроля 1,2;KPA-0124-02;КПА;;2239;0,1%
;;Встречное направление;2239;100,0%
284;СПб, Митрофаньевское ш. д.2 к.1, уч. Митрофаньевского ш. от Митрофаньевского тупика к наб. Обводного канала, зона контроля 1,2;KPA-0025-02;КПА;;7539;0,2%
;;Встречное направление;7539;100,0%
285;СПб, Митрофаньевское ш. д.2 к.1, уч. Митрофаньевского ш. от Митрофаньевского тупика к наб. Обводного канала, зона контроля 3;KPA-0025-01;КПА;;3552;0,1%
;;Встречное направление;3552;100,0%
286;СПб, Митрофаньевское ш. д.2 к.1, уч. Митрофаньевского ш. от наб. Обводного канала к Митрофаньевскому тупику, зона контроля 1,2;KPA-0025-03;КПА;;10412;0,3%
;;Встречное направление;10412;100,0%
287;СПб, Мойки наб. реки д.124 (перекресток), уч. наб. реки Мойки от ул. Писарева к Английскому просп., зона контроля 1,2;KPA-0023-01;КПА;;7907;0,3%
;;Встречное направление;7907;100,0%
288;СПб, Морской Пехоты ул. д.14, уч. заезда от ул. Морской Пехоты к просп. Маршала Жукова (чет. сторона), зона контроля 1;KPA-0041-01;КПА;;3312;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;3226;97,4%
;;Попутное направление;82;2,5%
289;СПб, Морской Пехоты ул. д.14, уч. съезда с просп. Маршала Жукова к ул. Морской Пехоты (чет. сторона), зона контроля 1;KPA-0041-02;КПА;;3255;0,1%
;;Встречное направление;1353;41,6%
;;Попутное направление;1902;58,4%
290;СПб, Московское ш. д. 4, уч. Московского ш. от Дунайского пр. к площади Победы, зона контроля 1,2,3;KPA-0064-05;КПА;;2852;0,1%
;;Встречное направление;2852;100,0%
291;СПб, Московское ш. д. 4, уч. Московского ш. от площади Победы к Дунайскому пр., зона контроля 1,2,3;KPA-0064-06;КПА;;2212;0,1%
;;Встречное направление;2212;100,0%
292;СПб, Московское ш., (100 метров до съезда на 1-й Бадаевский поезд от КАД), уч. Дороги от 1-го Бадаевского проезда к Железнодорожной ул., зона контроля 1;KPA-0111-03;КПА;;1006;0,0%
;;Встречное направление;1004;99,8%
;;Попутное направление;2;0,2%
293;СПб, Московское ш., (100 метров до съезда на 1-й Бадаевский поезд от КАД), уч. Дороги от Железнодорожной ул. к 1-му Бадаевскому проезду, зона контроля 1;KPA-0111-04;КПА;;226;0,0%
;;Встречное направление;9;4,0%
;;Попутное направление;217;96,0%
294;СПб, Московское ш., (100 метров до съезда на 1-й Бадаевский поезд от КАД), уч. Московского ш. от КАД к съезду на 1-й Бадаевский проезд, зона контроля 1,2;KPA-0111-05;КПА;;4221;0,1%
;;Встречное направление;4221;100,0%
295;СПб, Московское ш., (100 метров до съезда на 1-й Бадаевский поезд от КАД), уч. Московского ш. от КАД к съезду на 1-й Бадаевский проезд, зона контроля 3,4;KPA-0111-06;КПА;;5277;0,2%
;;Встречное направление;5277;100,0%
296;СПб, Наличная ул. д.48 к.1 (перекресток), уч. Наличной ул. от ул. Кораблестроителей к Новосмоленской наб., зона контроля 1;KPA-0003-01;КПА;;2154;0,1%
;;Встречное направление;2154;100,0%
297;СПб, Наличная ул. д.48 к.1 (перекресток), уч. Наличной ул. от ул. Кораблестроителей к Новосмоленской наб., зона контроля 2,3;KPA-0003-02;КПА;;2404;0,1%
;;Встречное направление;2404;100,0%
298;СПб, Наличная ул. д.48 к.1 (перекресток), уч. Наличной ул. от ул. Одоевского к Уральской ул., зона контроля 1,2;KPA-0003-03;КПА;;3147;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;3143;99,9%
299;СПб, Наличная ул. д.48 к.1 (перекресток), уч. Наличной ул. от ул. Одоевского к Уральской ул., зона контроля 3,4;KPA-0003-04;КПА;;4631;0,1%
;;Направление не указано;6;0,1%
;;Встречное направление;4110;88,7%
;;Попутное направление;515;11,1%
300;СПб, Народная ул. д.100, уч. Народной ул. от КАД к просп. Большевиков, зона контроля 1;KPA-0094-04;КПА;;5882;0,2%
;;Направление не указано;1;0,0%
;;Встречное направление;5881;100,0%
301;СПб, Народная ул. д.100, уч. Народной ул. от КАД к просп. Большевиков, зона контроля 2,3;KPA-0094-03;КПА;;12639;0,4%
;;Направление не указано;3;0,0%
;;Встречное направление;12636;100,0%
302;СПб, Народная ул. д.100, уч. Народной ул. от просп. Большевиков к КАД, зона контроля 1,2;KPA-0094-01;КПА;;3835;0,1%
;;Встречное направление;3835;100,0%
303;СПб, Народная ул. д.100, уч. Народной ул. от просп. Большевиков к КАД, зона контроля 3,4;KPA-0094-02;КПА;;10895;0,4%
;;Встречное направление;10895;100,0%
304;СПб, Народного Ополчения просп. д.10, уч. Ленинского просп. от просп. Народного Ополчения к Кубинской ул. (разгонный карман), зона контроля 1,2;KPA-0125-02;КПА;;1622;0,1%
;;Встречное направление;1622;100,0%
305;СПб, Народного Ополчения просп. д.10, уч. Ленинского просп. от просп. Народного Ополчения к Кубинской ул., зона контроля 3,4;KPA-0125-03;КПА;;3698;0,1%
;;Встречное направление;3698;100,0%
306;СПб, Народного Ополчения просп. д.10, уч. просп. Народного Ополчения от Трамвайного просп. к Ленинскому просп., зона контроля 1,2;KPA-0125-01;КПА;;4260;0,1%
;;Встречное направление;4260;100,0%
307;СПб, Народного Ополчения просп. д.203, уч. Авангардной ул. от просп. Народного Ополчения к Полежаевскому проезду, зона контроля 1;KPA-0045-02;КПА;;4028;0,1%
;;Встречное направление;4028;100,0%
308;СПб, Народного Ополчения просп. д.203, уч. просп. Народного Ополчения от просп. Маршала Жукова к Авангардной ул., зона контроля 1,2;KPA-0045-03;КПА;;3518;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;3512;99,8%
;;Попутное направление;2;0,1%
309;СПб, Народного Ополчения просп. д.203, уч. просп. Народного Ополчения от ул. Партизана Германа к Авангардной ул., зона контроля 1,2;KPA-0045-01;КПА;;9712;0,3%
;;Встречное направление;9712;100,0%
310;СПб, Нахимова ул. д.15 В,  уч. ул. Нахимова (у дома 20) от ул. Кораблестроителей к Малому просп. В.О., зона контроля 1;KPA-0109-03;КПА;;1173;0,0%
;;Встречное направление;1173;100,0%
311;СПб, Нахимова ул. д.15 В,  уч. ул. Нахимова (у дома 20) от ул. Кораблестроителей к Малому просп. В.О., зона контроля 2,3;KPA-0109-04;КПА;;4218;0,1%
;;Встречное направление;4218;100,0%
312;СПб, Нахимова ул. д.15 В,  уч. ул. Нахимова от Малого просп. В.О. к ул. Кораблестроителей, зона контроля 1,2;KPA-0109-02;КПА;;3380;0,1%
;;Встречное направление;3380;100,0%
313;СПб, Нахимова ул. д.15 В,  уч. ул. Нахимова от Малого просп. В.О. к ул. Кораблестроителей, зона контроля 3;KPA-0109-01;КПА;;792;0,0%
;;Встречное направление;792;100,0%
314;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (неч. сторона) от Митрофаньевского моста к Варшавскому мосту, зона контроля 1,2;KPA-0026-01;КПА;;8502;0,3%
;;Встречное направление;8502;100,0%
315;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (неч. сторона) от Митрофаньевского моста к Варшавскому мосту, зона контроля 3;KPA-0026-02;КПА;;3625;0,1%
;;Встречное направление;3625;100,0%
316;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (чет. сторона) от Варшавского моста к Митрофаньевскому мосту, зона контроля 1,2;KPA-0112-04;КПА;;3808;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;3804;99,9%
317;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (чет. сторона) от Варшавского моста к Митрофаньевскому мосту, зона контроля 3;KPA-0112-03;КПА;;2518;0,1%
;;Встречное направление;2518;100,0%
318;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (чет. сторона) от Митрофаньевского моста к Варшавскому мосту, зона контроля 1,2;KPA-0112-01;КПА;;3211;0,1%
;;Встречное направление;3211;100,0%
319;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (чет. сторона) от Митрофаньевского моста к Варшавскому мосту, зона контроля 3;KPA-0112-02;КПА;;3124;0,1%
;;Встречное направление;3124;100,0%
320;СПб, Обводного канала наб. д.142 (Ново-Калинкин мост), уч. Старо-Петергофского просп. (неч. сторона) от Курляндской ул. к Ново-Калинкиному мосту, зона контроля 1,2;KPA-0006-01;КПА;;9633;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;9632;100,0%
321;СПб, Обводного канала наб. д.142 (Ново-Калинкин мост), уч. Старо-Петергофского просп. (чет. сторона) от Борисова моста к Ново-Калинкиному мосту, зона контроля 1,2;KPA-0006-02;КПА;;3102;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;3100;99,9%
322;СПб, Обводного канала наб. д.142 (Ново-Калинкин мост), уч. Старо-Петергофского просп. (чет. сторона) от Нарвского просп. к Ново-Калинкиному мосту, зона контроля 1,2;KPA-0006-03;КПА;;6592;0,2%
;;Встречное направление;6592;100,0%
323;СПб, Обводного канала наб. д.158 (перекресток), уч. перекрёстка наб. Обводного канала (неч. сторона д.158) от Старо-Петергофского просп. к ул. Степана Разина, зона контроля 1,2;KPA-0005-03;КПА;;655;0,0%
;;Встречное направление;655;100,0%
324;СПб, Обводного канала наб. д.158 (перекресток), уч. перекрёстка наб. Обводного канала (чет. сторона д.158) от Ново-Калинкиного моста к мосту Степана Разина, зона контроля 1,2;KPA-0005-01;КПА;;2018;0,1%
;;Встречное направление;2018;100,0%
325;СПб, Обводного канала наб. д.158 (перекресток), уч. перекрёстка наб. Обводного канала (чет. сторона д.158) от моста Степана Разина к Гутуевскому мосту, зона контроля 1,2;KPA-0005-02;КПА;;2279;0,1%
;;Встречное направление;2279;100,0%
326;СПб, Обводного канала наб. д.183, уч. наб. Обводного канала (неч. сторона) от Дровяной ул. к Краснооктябрьскому мосту, зона контроля 1,2;KPA-0024-01;КПА;;1674;0,1%
;;Встречное направление;1674;100,0%
327;СПб, Обводного канала наб. д.183, уч. наб. Обводного канала (неч. сторона) от Дровяной ул. к Краснооктябрьскому мосту, зона контроля 3;KPA-0024-02;КПА;;1339;0,0%
;;Встречное направление;1339;100,0%
328;СПб, Обуховской Обороны просп. д.289 к.1, уч. просп. Обуховской Обороны от КАД к Рыбацкому просп., зона контроля 1,2,3;KPA-0011-01;КПА;;17159;0,6%
;;Встречное направление;17159;100,0%
329;СПб, Обуховской Обороны просп. д.289 к.1, уч. просп. Обуховской Обороны от Рыбацкого просп. к КАД, зона контроля 1,2,3;KPA-0011-02;КПА;;5397;0,2%
;;Встречное направление;5397;100,0%
330;СПб, Обуховской Обороны просп. д.3, уч. просп. Обуховской Обороны от Синопской наб. к наб. Обводного канала, зона контроля 1,2;KPA-0013-02;КПА;;11948;0,4%
;;Встречное направление;11948;100,0%
331;СПб, Обуховской Обороны просп. д.3, уч. просп. Обуховской Обороны от наб. Обводного канала к Синопской наб., зона контроля 1,2;KPA-0013-01;КПА;;7146;0,2%
;;Встречное направление;7146;100,0%
332;СПб, Обуховской Обороны просп. д.3, уч. просп. Обуховской Обороны от пл. Александра Невского к наб. Обводного канала, зона контроля 1,2;KPA-0013-03;КПА;;4139;0,1%
;;Встречное направление;4139;100,0%
333;СПб, Октябрьская наб. д.118 Б (перекресток), уч. Октябрьской наб. от Русановского моста к КАД, зона контроля 1,2;KPA-0057-02;КПА;;6790;0,2%
;;Встречное направление;6784;99,9%
;;Попутное направление;6;0,1%
334;СПб, Октябрьская наб. д.118 Б (перекресток), уч. ул. Русановской от промзоны "Уткина заводь" к Октябрской наб., зона контроля 1;KPA-0057-01;КПА;;4731;0,2%
;;Встречное направление;4723;99,8%
;;Попутное направление;8;0,2%
335;СПб, Партизана Германа ул. д.4 (перекресток), уч. ул. Партизана Германа от Петергофского ш. к ул. Чекистов, зона контроля 1,2;KPA-0047-02;КПА;;2108;0,1%
;;Встречное направление;2108;100,0%
336;СПб, Партизана Германа ул. д.4 (перекресток), уч. ул. Партизана Германа от Петергофского ш. к ул. Чекистов, зона контроля 3;KPA-0047-03;КПА;;3899;0,1%
;;Встречное направление;3899;100,0%
337;СПб, Партизана Германа ул. д.4 (перекресток), уч. ул. Партизана Германа от ул. Чекистов к Петергофскому ш., зона контроля 1,2;KPA-0047-01;КПА;;4784;0,2%
;;Встречное направление;4784;100,0%
338;СПб, Партизана Германа ул. д.4 (перекресток), уч. ул. Партизана Германа от ул. Чекистов к Петергофскому ш., зона контроля 3;KPA-0047-04;КПА;;2162;0,1%
;;Встречное направление;2162;100,0%
339;СПб, Петергофское ш. перекрёсток с ул. Пионерстроя, уч. Петергофского ш. от ул. Пионерстроя к 2-ой Комсомольской ул., зона контроля 1,2;KPA-0048-02;КПА;;8159;0,3%
;;Встречное направление;8159;100,0%
340;СПб, Петергофское ш. перекрёсток с ул. Пионерстроя, уч. ул. Пионерстроя от ул. Чекистов к Петергофскому ш., зона контроля 1;KPA-0048-01;КПА;;3357;0,1%
;;Встречное направление;3357;100,0%
341;СПб, Петровская площадь, уч. Петровского просп. от Ремесленной ул. к Петровской пл., зона контроля 1,2;KPA-0001-01;КПА;;1990;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;1985;99,7%
;;Попутное направление;3;0,2%
342;СПб, Петровская площадь, уч. ул. Савиной от Петровской пл. к реке Малая Невка, зона контроля 1,2;KPA-0001-03;КПА;;1260;0,0%
;;Попутное направление;1260;100,0%
343;СПб, Петровская площадь, уч. ул. Савиной от реки Малая Невка к Петровской пл., зона контроля 1,2;KPA-0001-02;КПА;;1629;0,1%
;;Встречное направление;1628;99,9%
;;Попутное направление;1;0,1%
344;СПб, Пискарёвский просп. д.169 к.2, уч. Пискарёвского просп. от КАД к ул. Руставели, зона контроля 1,2;KPA-0029-01;КПА;;3361;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;3358;99,9%
345;СПб, Пискарёвский просп. д.169 к.2, уч. Пискарёвского просп. от Ручьёвской дороги к КАД, зона контроля 1,2;KPA-0029-02;КПА;;3618;0,1%
;;Направление не указано;5;0,1%
;;Встречное направление;3613;99,9%
346;СПб, Пискарёвский просп. д.4, уч. Пискаревского просп. от Свердловской наб. к ул. Жукова, зона контроля 1,2;KPA-0126-03;КПА;;8712;0,3%
;;Встречное направление;8712;100,0%
347;СПб, Пискарёвский просп. д.4, уч. Пискаревского просп. от ул. Жукова к Свердловской наб., зона контроля 1;KPA-0126-01;КПА;;2940;0,1%
;;Встречное направление;2940;100,0%
348;СПб, Пискарёвский просп. д.4, уч. Пискаревского просп. от ул. Жукова к Свердловской наб., зона контроля 2,3;KPA-0126-02;КПА;;11073;0,4%
;;Встречное направление;11073;100,0%
349;СПб, Портовая ул. (~70 м от просп. Маршала Жукова, д.15), уч. Портовой ул. от ул. Ивана Зубкова к просп. Маршала Жукова, зона контроля 1,2;KPA-0043-02;КПА;;859;0,0%
;;Встречное направление;838;97,6%
;;Попутное направление;21;2,4%
350;СПб, Портовая ул. (~70 м от просп. Маршала Жукова, д.15), уч. съезда с просп. Маршала Жукова от просп. Маршала Жукова к Портовой ул. (неч. сторона), зона контроля 1,2;KPA-0043-01;КПА;;1240;0,0%
;;Встречное направление;1238;99,8%
;;Попутное направление;2;0,2%
351;СПб, Предпортовая ул. д.5, уч. Предпортовой ул. от 3-го Предпортового проезда к КАД, зона контроля 1,2;KPA-0069-02;КПА;;11635;0,4%
;;Встречное направление;11635;100,0%
352;СПб, Предпортовая ул. д.5, уч. Предпортовой ул. от КАД к 4-му Предпортовому проезду, зона контроля 1,2;KPA-0069-01;КПА;;14119;0,5%
;;Встречное направление;14119;100,0%
353;СПб, Пулковское ш. д.44 к.1, уч. Пулковского ш. от 5-го Предпортового проезда к КАД, зона контроля 1,2;KPA-0066-01;КПА;;12548;0,4%
;;Встречное направление;12548;100,0%
354;СПб, Пулковское ш. д.44 к.1, уч. Пулковского ш. от 5-го Предпортового проезда к КАД, зона контроля 3,4;KPA-0066-02;КПА;;12265;0,4%
;;Встречное направление;12265;100,0%
355;СПб, Пулковское ш. д.46 к.3, уч. Пулковского ш. от КАД к Внуковской ул., зона контроля 1,2;KPA-0067-01;КПА;;10380;0,3%
;;Встречное направление;10380;100,0%
356;СПб, Пулковское ш. д.46 к.3, уч. Пулковского ш. от КАД к Внуковской ул., зона контроля 3,4;KPA-0067-02;КПА;;11657;0,4%
;;Встречное направление;11657;100,0%
357;СПб, Пулковское ш. д.46 к.3, уч. Пулковского ш. от КАД к Внуковской ул., зона контроля 5,6;KPA-0067-03;КПА;;10306;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;10305;100,0%
358;СПб, Рабфаковская ул. (съезд на КАД в сторону Мурманского ш.), уч. дороги Рабфаковская ул. съезд на КАД, зона контроля 1;KPA-0116-01;КПА;;3041;0,1%
;;Направление не указано;3041;100,0%
359;СПб, Рабфаковская ул. (съезд на КАД в сторону Мурманского ш.), уч. дороги съезд с КАД на Рабфаковская ул., зона контроля 1;KPA-0116-02;КПА;;4450;0,1%
;;Направление не указано;4450;100,0%
360;СПб, Рабфаковская ул. д.3 к.1, уч. Рабфаковской ул. от ул. Бабушкина к КАД, зона контроля 1,2;KPA-0019-01;КПА;;11109;0,4%
;;Встречное направление;11109;100,0%
361;СПб, Рабфаковская ул. д.3 к.1, уч. Рабфаковской ул. от ул. Бабушкина к КАД, зона контроля 3,4;KPA-0019-02;КПА;;8273;0,3%
;;Встречное направление;8273;100,0%
362;СПб, Российский просп. д.14, уч. Российского просп. от ул. Латышских Стрелков к съезду на ул. Кржижановского, зона контроля 1,2;KPA-0035-02;КПА;;4765;0,2%
;;Направление не указано;6;0,1%
;;Встречное направление;4759;99,9%
363;СПб, Российский просп. д.14, уч. Российского просп. от ул. Латышских Стрелков к съезду на ул. Кржижановского, зона контроля 3;KPA-0035-01;КПА;;4484;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4482;100,0%
364;СПб, Руставели ул. д.71, уч. ул. Руставели от просп. Просвещения к КАД, зона контроля 1,2;KPA-0008-02;КПА;;6174;0,2%
;;Направление не указано;1;0,0%
;;Встречное направление;6173;100,0%
365;СПб, Руставели ул. д.71, уч. ул. Руставели от просп. Просвещения к Суздальскому просп., зона контроля 3;KPA-0008-01;КПА;;2240;0,1%
;;Направление не указано;5;0,2%
;;Встречное направление;2235;99,8%
366;СПб, Рябовское ш. д.21, уч. Рябовского ш. от ул. Коммуны к Лесопарковой ул., зона контроля 1,2;KPA-0014-01;КПА;;13773;0,4%
;;Встречное направление;13773;100,0%
367;СПб, Рябовское ш. д.75, уч. Рябовского ш. от Беломорской ул. к Ковалёвской ул., зона контроля 1,2;KPA-0010-01;КПА;;13567;0,4%
;;Встречное направление;13567;100,0%
368;СПб, Советский просп. д.25 А, уч. Советского просп. от Петрозаводского ш. к Шлиссельбургскому просп., зона контроля 1;KPA-0020-01;КПА;;10577;0,3%
;;Встречное направление;10536;99,6%
;;Попутное направление;41;0,4%
369;СПб, Советский просп. д.25 А, уч. Советского просп. от Шлиссельбургского просп. к Петрозаводскому ш., зона контроля 1;KPA-0020-02;КПА;;10864;0,4%
;;Направление не указано;2;0,0%
;;Встречное направление;10859;100,0%
;;Попутное направление;3;0,0%
370;СПб, Совхозная ул. д.19, уч. Совхозной ул. от дома 19 к дому 30, зона контроля 1;KPA-0095-02;КПА;;40;0,0%
;;Направление не указано;2;5,0%
;;Встречное направление;20;50,0%
;;Попутное направление;18;45,0%
371;СПб, Совхозная ул. д.19, уч. Совхозной ул. от дома 30 к дому 19, зона контроля 1;KPA-0095-01;КПА;;19;0,0%
;;Направление не указано;2;10,5%
;;Встречное направление;17;89,5%
372;СПб, Софийская ул. д.91, уч. Софийской ул. от Грузового проезда к КАД, зона контроля 1;KPA-0061-04;КПА;;2393;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2391;99,9%
373;СПб, Софийская ул. д.91, уч. Софийской ул. от Грузового проезда к КАД, зона контроля 2,3;KPA-0061-03;КПА;;7022;0,2%
;;Встречное направление;7022;100,0%
374;СПб, Софийская ул. д.91, уч. Софийской ул. от КАД к Грузовому проезду, зона контроля 1;KPA-0061-01;КПА;;2642;0,1%
;;Встречное направление;2642;100,0%
375;СПб, Софийская ул. д.91, уч. Софийской ул. от КАД к Грузовому проезду, зона контроля 2,3;KPA-0061-02;КПА;;3752;0,1%
;;Встречное направление;3752;100,0%
376;СПб, Стачек просп. д.83, уч. проезда вдоль жилых домов просп. Стачек от ул. Морской Пехоты к дому 83 по просп. Стачек, зона контроля 1,2;KPA-0042-01;КПА;;1310;0,0%
;;Направление не указано;2;0,2%
;;Встречное направление;1308;99,8%
377;СПб, Стачек просп. д.83, уч. проезда вдоль жилых домов ул. Морской Пехоты к дому 2 от путепровода Автово, зона контроля 1;KPA-0042-02;КПА;;1234;0,0%
;;Направление не указано;2;0,2%
;;Встречное направление;655;53,1%
