#;рубеж;с-н/направление/интервал;система/кол-во (интервал);% (интервал);кол-во (рубеж);% (рубеж)
;;;;;;; 06.01.2021 00:00 - 06.01.2021 23:59 *
1;[DEL20190516]г. СПб, пр. Медиков, д.10, к.1 лит. А, к ул. Профессора Попова;F308;;;2923;0,1%
254;СПб, Косыгина просп. д.33, уч. заезда на просп. Косыгина от ул. Коммуны к КАД (неч.сторона), зона контроля 1;KPA-0104-04;КПА;;3526;0,1%
;;Встречное направление;3526;100,0%
255;СПб, Косыгина просп. д.33, уч. просп. Косыгина от просп. Наставников к КАД, зона контроля 1,2;KPA-0104-01;КПА;;7307;0,2%
;;Встречное направление;7307;100,0%
256;СПб, Косыгина просп. д.33, уч. просп. Косыгина от просп. Наставников к КАД, зона контроля 3;KPA-0104-02;КПА;;3679;0,1%
;;Встречное направление;3679;100,0%
257;СПб, Косыгина просп. д.33, уч. съезда с просп. Косыгина от КАД к ул. Коммуны (чет.сторона), зона контроля 1;KPA-0104-03;КПА;;4187;0,1%
;;Встречное направление;4187;100,0%
258;СПб, Краснопутиловская ул. д.61 (перекресток), уч. Краснопутиловской ул. от Автовской ул. к ул. Червонного Казачества, зона контроля 1,2;KPA-0040-03;КПА;;7487;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;7484;100,0%
;;Попутное направление;1;0,0%
259;СПб, Краснопутиловская ул. д.61 (перекресток), уч. Краснопутиловской ул. от ул. Червонного Казачества к Автовской ул., зона контроля 1,2;KPA-0040-02;КПА;;5543;0,1%
;;Направление не указано;7;0,1%
;;Встречное направление;5536;99,9%
260;СПб, Краснопутиловская ул. д.61 (перекресток), уч. ул. Червонного Казачества от Краснопутиловской ул. к ул. Примакова, зона контроля 1,2;KPA-0040-01;КПА;;1492;0,0%
;;Направление не указано;6;0,4%
;;Встречное направление;1462;98,0%
;;Попутное направление;24;1,6%
261;СПб, Красносельское ш. д.48, уч. Красносельского ш. от КАД к Колобановской ул., зона контроля 1,2;KPA-0075-02;КПА;;17556;0,5%
;;Встречное направление;15504;88,3%
;;Попутное направление;2052;11,7%
262;СПб, Красносельское ш. д.48, уч. Красносельского ш. от Полевой ул. к Колобановской ул., зона контроля 1,2;KPA-0075-01;КПА;;6963;0,2%
;;Встречное направление;6963;100,0%
263;СПб, Кржижановского ул. (Российский путепровод), уч. дороги Кржижановского ул., от Российского путепровода к Солидарности просп., зона контроля 1,2;KPA-0119-01;КПА;;8334;0,2%
;;Встречное направление;8334;100,0%
264;СПб, Кржижановского ул. (Российский путепровод), уч. дороги Кржижановского ул., от Солидарности просп., к Российскому путепроводу, зона контроля 1,2;KPA-0119-02;КПА;;5427;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;5411;99,7%
;;Попутное направление;14;0,3%
265;СПб, Кржижановского ул. д.12 (перекресток), уч. просп. Солидарности от ул. Коллонтай к ул. Кржижановского, зона контроля 1;KPA-0036-02;КПА;;6669;0,2%
;;Направление не указано;4;0,1%
;;Встречное направление;6504;97,5%
;;Попутное направление;161;2,4%
266;СПб, Кржижановского ул. д.12 (перекресток), уч. просп. Солидарности от ул. Хасанская к ул. Кржижановского, зона контроля 1;KPA-0036-01;КПА;;11368;0,3%
;;Направление не указано;5;0,0%
;;Встречное направление;8650;76,1%
;;Попутное направление;2713;23,9%
267;СПб, Кудровский проезд д.3 (85 м от ж/д переезда), уч. Кудровского проезда от Якутской ул. к просп. Большевиков, зона контроля 1;KPA-0037-02;КПА;;18478;0,5%
;;Направление не указано;4;0,0%
;;Встречное направление;12470;67,5%
;;Попутное направление;6004;32,5%
268;СПб, Кудровский проезд д.3 (85 м от ж/д переезда), уч. Кудровского проезда от просп. Большевиков к ж/д переезду, зона контроля 1;KPA-0037-01;КПА;;12686;0,3%
;;Направление не указано;4;0,0%
;;Встречное направление;6298;49,6%
;;Попутное направление;6384;50,3%
269;СПб, Культуры просп. (перекресток ул. Шоссейной и просп. Культуры), уч. Шоссейной ул. от КАД к 1-му Верхнему пер., зона контроля 1;KPA-0098-02;КПА;;6879;0,2%
;;Направление не указано;4;0,1%
;;Встречное направление;6874;99,9%
;;Попутное направление;1;0,0%
270;СПб, Культуры просп. (перекресток ул. Шоссейной и просп. Культуры), уч. просп. Культуры от 5-го Верхнего пер. к 1-му Верхнему пер., зона контроля 1;KPA-0098-01;КПА;;4968;0,1%
;;Встречное направление;3429;69,0%
;;Попутное направление;1539;31,0%
271;СПб, Культуры просп. д.29 к.1, уч. просп. Культуры (неч.сторона) от просп. Просвещения к КАД, зона контроля 1,2;KPA-0099-01;КПА;;10866;0,3%
;;Встречное направление;10866;100,0%
272;СПб, Культуры просп. д.29 к.1, уч. просп. Культуры (неч.сторона) от просп. Просвещения к КАД, зона контроля 3;KPA-0099-02;КПА;;6751;0,2%
;;Встречное направление;6751;100,0%
273;СПб, Культуры просп. д.29 к.1, уч. съезда с просп. Культуры (неч.сторона) от просп. Культуры к Суздальскому просп., зона контроля 1,2;KPA-0099-03;КПА;;5454;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;2355;43,2%
;;Попутное направление;3097;56,8%
274;СПб, Лазаревский мост (ул. Вязовая, д.10), уч. Лазаревского моста от наб. Адмирала Лазарева к Вязовой ул., зона контроля 1,2;KPA-0002-02;КПА;;2315;0,1%
;;Направление не указано;6;0,3%
;;Встречное направление;2304;99,5%
;;Попутное направление;5;0,2%
275;СПб, Лазаревский мост (ул. Вязовая, д.10), уч. Спортивной ул. от Вязовой ул. к наб. Адмирала Лазарева, зона контроля 1,2;KPA-0002-01;КПА;;2809;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;2806;99,9%
276;СПб, Латышских Стрелков ул.  д.22 лит.Б, уч. Зольной ул. от  д.31 к.2 к ул. Латышских Стрелков, зона контроля 1,2;KPA-0113-02;КПА;;892;0,0%
;;Направление не указано;2;0,2%
;;Встречное направление;490;54,9%
;;Попутное направление;400;44,8%
277;СПб, Латышских Стрелков ул.  д.22 лит.Б, уч. Зольной ул. от ул. Ванеева к ул. Латышских Стрелков, зона контроля 1,2;KPA-0113-01;КПА;;5606;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;2776;49,5%
;;Попутное направление;2829;50,5%
278;СПб, Ленинский просп. д.102 А, уч. Ленинского просп. от Кронштадтской пл. к просп. Маршала Жукова, зона контроля 1,2;KPA-0123-04;КПА;;10353;0,3%
;;Встречное направление;10353;100,0%
279;СПб, Ленинский просп. д.102 А, уч. Ленинского просп. от Кронштадтской пл. к просп. Маршала Жукова, зона контроля 3;KPA-0123-03;КПА;;8356;0,2%
;;Встречное направление;8356;100,0%
280;СПб, Ленинский просп. д.102 А, уч. Ленинского просп. от просп. Маршала Жукова к Кронштадтской пл., зона контроля 1,2;KPA-0123-01;КПА;;9385;0,2%
;;Встречное направление;9385;100,0%
281;СПб, Ленинский просп. д.102 А, уч. Ленинского просп. от просп. Маршала Жукова к Кронштадтской пл., зона контроля 3;KPA-0123-02;КПА;;10559;0,3%
;;Встречное направление;10559;100,0%
282;СПб, Лесопарковая ул. д.36, уч. Лесопарковой ул. от Камышинской ул. к Поперечной ул., зона контроля 1,2;KPA-0032-01;КПА;;1946;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;1161;59,7%
;;Попутное направление;783;40,2%
283;СПб, Литейный мост, участок дороги Литейного моста по направлению от Литейного просп. к Финляндскому вокзалу;04-4036;ГЦВН;;4834;0,1%
;;Направление не указано;4834;100,0%
284;СПб, Литейный мост, участок дороги Литейного моста по направлению от Финляндского вокзала к Летейному просп., зона контроля 1,2;GMC-KPA-0002-01;ГЦВН;;2;0,0%
;;Направление не указано;2;100,0%
285;СПб, Маршала Жукова просп. д.76 к.1 (перекресток просп. Маршала Жукова и ул. Авангардной), уч. Полежаевского проезда от Авангардной ул. к просп. Маршала Жукова, зона контроля 1,2;KPA-0103-02;КПА;;5544;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;4557;82,2%
;;Попутное направление;986;17,8%
286;СПб, Маршала Жукова просп. д.76 к.1 (перекресток просп. Маршала Жукова и ул. Авангардной), уч. просп. Маршала Жукова от Полежаевского проезда к Лиговскому путепроводу, зона контроля 1,2;KPA-0103-01;КПА;;7348;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;7219;98,2%
;;Попутное направление;127;1,7%
287;СПб, Маршала Казакова ул. д.10 к.1, уч. ул. Маршала Казакова от просп. Маршала Жукова к просп. Стачек, зона контроля 1,2;KPA-0124-01;КПА;;3142;0,1%
;;Встречное направление;3142;100,0%
288;СПб, Маршала Казакова ул. д.10 к.1, уч. ул. Маршала Казакова от просп. Стачек к просп. Маршала Жукова, зона контроля 1,2;KPA-0124-02;КПА;;2248;0,1%
;;Встречное направление;2248;100,0%
289;СПб, Митрофаньевское ш. д.2 к.1, уч. Митрофаньевского ш. от Митрофаньевского тупика к наб. Обводного канала, зона контроля 1,2;KPA-0025-02;КПА;;9316;0,2%
;;Направление не указано;11;0,1%
;;Встречное направление;9305;99,9%
290;СПб, Митрофаньевское ш. д.2 к.1, уч. Митрофаньевского ш. от Митрофаньевского тупика к наб. Обводного канала, зона контроля 3;KPA-0025-01;КПА;;4288;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4286;100,0%
291;СПб, Митрофаньевское ш. д.2 к.1, уч. Митрофаньевского ш. от наб. Обводного канала к Митрофаньевскому тупику, зона контроля 1,2;KPA-0025-03;КПА;;13221;0,4%
;;Направление не указано;1;0,0%
;;Встречное направление;13220;100,0%
292;СПб, Мойки наб. реки д.124 (перекресток), уч. наб. реки Мойки от ул. Писарева к Английскому просп., зона контроля 1,2;KPA-0023-01;КПА;;10415;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;10413;100,0%
293;СПб, Морской Пехоты ул. д.14, уч. заезда от ул. Морской Пехоты к просп. Маршала Жукова (чет. сторона), зона контроля 1;KPA-0041-01;КПА;;4305;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;4208;97,7%
;;Попутное направление;96;2,2%
294;СПб, Морской Пехоты ул. д.14, уч. съезда с просп. Маршала Жукова к ул. Морской Пехоты (чет. сторона), зона контроля 1;KPA-0041-02;КПА;;3698;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;1523;41,2%
;;Попутное направление;2171;58,7%
295;СПб, Московское ш. д. 4, уч. Московского ш. от Дунайского пр. к площади Победы, зона контроля 1,2,3;KPA-0064-05;КПА;;4122;0,1%
;;Встречное направление;4122;100,0%
296;СПб, Московское ш. д. 4, уч. Московского ш. от площади Победы к Дунайскому пр., зона контроля 1,2,3;KPA-0064-06;КПА;;3680;0,1%
;;Встречное направление;3680;100,0%
297;СПб, Московское ш., (100 метров до съезда на 1-й Бадаевский поезд от КАД), уч. Дороги от 1-го Бадаевского проезда к Железнодорожной ул., зона контроля 1;KPA-0111-03;КПА;;2108;0,1%
;;Встречное направление;2077;98,5%
;;Попутное направление;31;1,5%
298;СПб, Московское ш., (100 метров до съезда на 1-й Бадаевский поезд от КАД), уч. Дороги от Железнодорожной ул. к 1-му Бадаевскому проезду, зона контроля 1;KPA-0111-04;КПА;;578;0,0%
;;Встречное направление;36;6,2%
;;Попутное направление;542;93,8%
299;СПб, Московское ш., (100 метров до съезда на 1-й Бадаевский поезд от КАД), уч. Московского ш. от КАД к съезду на 1-й Бадаевский проезд, зона контроля 1,2;KPA-0111-05;КПА;;4338;0,1%
;;Встречное направление;4338;100,0%
300;СПб, Московское ш., (100 метров до съезда на 1-й Бадаевский поезд от КАД), уч. Московского ш. от КАД к съезду на 1-й Бадаевский проезд, зона контроля 3,4;KPA-0111-06;КПА;;3969;0,1%
;;Встречное направление;3969;100,0%
301;СПб, Наличная ул. д.48 к.1 (перекресток), уч. Наличной ул. от ул. Кораблестроителей к Новосмоленской наб., зона контроля 1;KPA-0003-01;КПА;;3393;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;3389;99,9%
302;СПб, Наличная ул. д.48 к.1 (перекресток), уч. Наличной ул. от ул. Кораблестроителей к Новосмоленской наб., зона контроля 2,3;KPA-0003-02;КПА;;3072;0,1%
;;Направление не указано;6;0,2%
;;Встречное направление;3066;99,8%
303;СПб, Наличная ул. д.48 к.1 (перекресток), уч. Наличной ул. от ул. Одоевского к Уральской ул., зона контроля 1,2;KPA-0003-03;КПА;;4800;0,1%
;;Направление не указано;18;0,4%
;;Встречное направление;4782;99,6%
304;СПб, Наличная ул. д.48 к.1 (перекресток), уч. Наличной ул. от ул. Одоевского к Уральской ул., зона контроля 3,4;KPA-0003-04;КПА;;5591;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4715;84,3%
;;Попутное направление;874;15,6%
305;СПб, Народная ул. д.100, уч. Народной ул. от КАД к просп. Большевиков, зона контроля 1;KPA-0094-04;КПА;;6931;0,2%
;;Направление не указано;5;0,1%
;;Встречное направление;6926;99,9%
306;СПб, Народная ул. д.100, уч. Народной ул. от КАД к просп. Большевиков, зона контроля 2,3;KPA-0094-03;КПА;;16114;0,4%
;;Направление не указано;7;0,0%
;;Встречное направление;16107;100,0%
307;СПб, Народная ул. д.100, уч. Народной ул. от просп. Большевиков к КАД, зона контроля 1,2;KPA-0094-01;КПА;;4933;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4931;100,0%
308;СПб, Народная ул. д.100, уч. Народной ул. от просп. Большевиков к КАД, зона контроля 3,4;KPA-0094-02;КПА;;16085;0,4%
;;Встречное направление;16085;100,0%
309;СПб, Народного Ополчения просп. д.10, уч. Ленинского просп. от просп. Народного Ополчения к Кубинской ул. (разгонный карман), зона контроля 1,2;KPA-0125-02;КПА;;2365;0,1%
;;Встречное направление;2365;100,0%
310;СПб, Народного Ополчения просп. д.10, уч. Ленинского просп. от просп. Народного Ополчения к Кубинской ул., зона контроля 3,4;KPA-0125-03;КПА;;4745;0,1%
;;Встречное направление;4745;100,0%
311;СПб, Народного Ополчения просп. д.10, уч. просп. Народного Ополчения от Трамвайного просп. к Ленинскому просп., зона контроля 1,2;KPA-0125-01;КПА;;5059;0,1%
;;Встречное направление;5059;100,0%
312;СПб, Народного Ополчения просп. д.203, уч. Авангардной ул. от просп. Народного Ополчения к Полежаевскому проезду, зона контроля 1;KPA-0045-02;КПА;;5772;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;5770;100,0%
313;СПб, Народного Ополчения просп. д.203, уч. просп. Народного Ополчения от просп. Маршала Жукова к Авангардной ул., зона контроля 1,2;KPA-0045-03;КПА;;3777;0,1%
;;Встречное направление;3775;99,9%
;;Попутное направление;2;0,1%
314;СПб, Народного Ополчения просп. д.203, уч. просп. Народного Ополчения от ул. Партизана Германа к Авангардной ул., зона контроля 1,2;KPA-0045-01;КПА;;11342;0,3%
;;Направление не указано;9;0,1%
;;Встречное направление;11333;99,9%
315;СПб, Нахимова ул. д.15 В,  уч. ул. Нахимова (у дома 20) от ул. Кораблестроителей к Малому просп. В.О., зона контроля 1;KPA-0109-03;КПА;;818;0,0%
;;Встречное направление;818;100,0%
316;СПб, Нахимова ул. д.15 В,  уч. ул. Нахимова (у дома 20) от ул. Кораблестроителей к Малому просп. В.О., зона контроля 2,3;KPA-0109-04;КПА;;5334;0,1%
;;Встречное направление;5334;100,0%
317;СПб, Нахимова ул. д.15 В,  уч. ул. Нахимова от Малого просп. В.О. к ул. Кораблестроителей, зона контроля 1,2;KPA-0109-02;КПА;;4722;0,1%
;;Встречное направление;4722;100,0%
318;СПб, Нахимова ул. д.15 В,  уч. ул. Нахимова от Малого просп. В.О. к ул. Кораблестроителей, зона контроля 3;KPA-0109-01;КПА;;1239;0,0%
;;Встречное направление;1239;100,0%
319;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (неч. сторона) от Митрофаньевского моста к Варшавскому мосту, зона контроля 1,2;KPA-0026-01;КПА;;10787;0,3%
;;Направление не указано;9;0,1%
;;Встречное направление;10778;99,9%
320;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (неч. сторона) от Митрофаньевского моста к Варшавскому мосту, зона контроля 3;KPA-0026-02;КПА;;4445;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;4444;100,0%
321;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (чет. сторона) от Варшавского моста к Митрофаньевскому мосту, зона контроля 1,2;KPA-0112-04;КПА;;5007;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;5004;99,9%
322;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (чет. сторона) от Варшавского моста к Митрофаньевскому мосту, зона контроля 3;KPA-0112-03;КПА;;3054;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;3052;99,9%
323;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (чет. сторона) от Митрофаньевского моста к Варшавскому мосту, зона контроля 1,2;KPA-0112-01;КПА;;4858;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4856;100,0%
324;СПб, Обводного канала наб. д.118 С (Варшавский мост), уч. наб. Обводного канала (чет. сторона) от Митрофаньевского моста к Варшавскому мосту, зона контроля 3;KPA-0112-02;КПА;;3496;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;3493;99,9%
325;СПб, Обводного канала наб. д.142 (Ново-Калинкин мост), уч. Старо-Петергофского просп. (неч. сторона) от Курляндской ул. к Ново-Калинкиному мосту, зона контроля 1,2;KPA-0006-01;КПА;;11552;0,3%
;;Направление не указано;8;0,1%
;;Встречное направление;11544;99,9%
326;СПб, Обводного канала наб. д.142 (Ново-Калинкин мост), уч. Старо-Петергофского просп. (чет. сторона) от Борисова моста к Ново-Калинкиному мосту, зона контроля 1,2;KPA-0006-02;КПА;;4139;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;4135;99,9%
327;СПб, Обводного канала наб. д.142 (Ново-Калинкин мост), уч. Старо-Петергофского просп. (чет. сторона) от Нарвского просп. к Ново-Калинкиному мосту, зона контроля 1,2;KPA-0006-03;КПА;;8321;0,2%
;;Встречное направление;8321;100,0%
328;СПб, Обводного канала наб. д.158 (перекресток), уч. перекрёстка наб. Обводного канала (неч. сторона д.158) от Старо-Петергофского просп. к ул. Степана Разина, зона контроля 1,2;KPA-0005-03;КПА;;1187;0,0%
;;Встречное направление;1187;100,0%
329;СПб, Обводного канала наб. д.158 (перекресток), уч. перекрёстка наб. Обводного канала (чет. сторона д.158) от Ново-Калинкиного моста к мосту Степана Разина, зона контроля 1,2;KPA-0005-01;КПА;;2800;0,1%
;;Встречное направление;2800;100,0%
330;СПб, Обводного канала наб. д.158 (перекресток), уч. перекрёстка наб. Обводного канала (чет. сторона д.158) от моста Степана Разина к Гутуевскому мосту, зона контроля 1,2;KPA-0005-02;КПА;;3355;0,1%
;;Встречное направление;3355;100,0%
331;СПб, Обводного канала наб. д.183, уч. наб. Обводного канала (неч. сторона) от Дровяной ул. к Краснооктябрьскому мосту, зона контроля 1,2;KPA-0024-01;КПА;;2585;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;2584;100,0%
332;СПб, Обводного канала наб. д.183, уч. наб. Обводного канала (неч. сторона) от Дровяной ул. к Краснооктябрьскому мосту, зона контроля 3;KPA-0024-02;КПА;;1921;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;1919;99,9%
333;СПб, Обуховской Обороны просп. д.289 к.1, уч. просп. Обуховской Обороны от КАД к Рыбацкому просп., зона контроля 1,2,3;KPA-0011-01;КПА;;22165;0,6%
;;Направление не указано;9;0,0%
;;Встречное направление;22156;100,0%
334;СПб, Обуховской Обороны просп. д.289 к.1, уч. просп. Обуховской Обороны от Рыбацкого просп. к КАД, зона контроля 1,2,3;KPA-0011-02;КПА;;16084;0,4%
;;Направление не указано;2;0,0%
;;Встречное направление;16082;100,0%
335;СПб, Обуховской Обороны просп. д.3, уч. просп. Обуховской Обороны от Синопской наб. к наб. Обводного канала, зона контроля 1,2;KPA-0013-02;КПА;;14342;0,4%
;;Встречное направление;14342;100,0%
336;СПб, Обуховской Обороны просп. д.3, уч. просп. Обуховской Обороны от наб. Обводного канала к Синопской наб., зона контроля 1,2;KPA-0013-01;КПА;;11079;0,3%
;;Встречное направление;11079;100,0%
337;СПб, Обуховской Обороны просп. д.3, уч. просп. Обуховской Обороны от пл. Александра Невского к наб. Обводного канала, зона контроля 1,2;KPA-0013-03;КПА;;6633;0,2%
;;Встречное направление;6633;100,0%
338;СПб, Октябрьская наб. д.118 Б (перекресток), уч. Октябрьской наб. от Русановского моста к КАД, зона контроля 1,2;KPA-0057-02;КПА;;9769;0,3%
;;Направление не указано;6;0,1%
;;Встречное направление;9757;99,9%
;;Попутное направление;6;0,1%
339;СПб, Октябрьская наб. д.118 Б (перекресток), уч. ул. Русановской от промзоны "Уткина заводь" к Октябрской наб., зона контроля 1;KPA-0057-01;КПА;;5673;0,2%
;;Встречное направление;5656;99,7%
;;Попутное направление;17;0,3%
340;СПб, Партизана Германа ул. д.4 (перекресток), уч. ул. Партизана Германа от Петергофского ш. к ул. Чекистов, зона контроля 1,2;KPA-0047-02;КПА;;2892;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2890;99,9%
341;СПб, Партизана Германа ул. д.4 (перекресток), уч. ул. Партизана Германа от Петергофского ш. к ул. Чекистов, зона контроля 3;KPA-0047-03;КПА;;3744;0,1%
;;Встречное направление;3744;100,0%
342;СПб, Партизана Германа ул. д.4 (перекресток), уч. ул. Партизана Германа от ул. Чекистов к Петергофскому ш., зона контроля 1,2;KPA-0047-01;КПА;;5997;0,2%
;;Встречное направление;5997;100,0%
343;СПб, Партизана Германа ул. д.4 (перекресток), уч. ул. Партизана Германа от ул. Чекистов к Петергофскому ш., зона контроля 3;KPA-0047-04;КПА;;2610;0,1%
;;Встречное направление;2610;100,0%
344;СПб, Петергофское ш. перекрёсток с ул. Пионерстроя, уч. Петергофского ш. от ул. Пионерстроя к 2-ой Комсомольской ул., зона контроля 1,2;KPA-0048-02;КПА;;8984;0,2%
;;Встречное направление;8984;100,0%
345;СПб, Петергофское ш. перекрёсток с ул. Пионерстроя, уч. ул. Пионерстроя от ул. Чекистов к Петергофскому ш., зона контроля 1;KPA-0048-01;КПА;;3997;0,1%
;;Встречное направление;3997;100,0%
346;СПб, Петровская площадь, уч. Петровского просп. от Ремесленной ул. к Петровской пл., зона контроля 1,2;KPA-0001-01;КПА;;2964;0,1%
;;Направление не указано;6;0,2%
;;Встречное направление;2957;99,8%
;;Попутное направление;1;0,0%
347;СПб, Петровская площадь, уч. ул. Савиной от Петровской пл. к реке Малая Невка, зона контроля 1,2;KPA-0001-03;КПА;;1963;0,1%
;;Направление не указано;2;0,1%
;;Попутное направление;1961;99,9%
348;СПб, Петровская площадь, уч. ул. Савиной от реки Малая Невка к Петровской пл., зона контроля 1,2;KPA-0001-02;КПА;;2173;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2169;99,8%
;;Попутное направление;2;0,1%
349;СПб, Пискарёвский просп. д.169 к.2, уч. Пискарёвского просп. от КАД к ул. Руставели, зона контроля 1,2;KPA-0029-01;КПА;;4202;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4200;100,0%
350;СПб, Пискарёвский просп. д.169 к.2, уч. Пискарёвского просп. от Ручьёвской дороги к КАД, зона контроля 1,2;KPA-0029-02;КПА;;5278;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;5276;100,0%
351;СПб, Пискарёвский просп. д.4, уч. Пискаревского просп. от Свердловской наб. к ул. Жукова, зона контроля 1,2;KPA-0126-03;КПА;;13080;0,3%
;;Встречное направление;13080;100,0%
352;СПб, Пискарёвский просп. д.4, уч. Пискаревского просп. от ул. Жукова к Свердловской наб., зона контроля 1;KPA-0126-01;КПА;;4227;0,1%
;;Встречное направление;4227;100,0%
353;СПб, Пискарёвский просп. д.4, уч. Пискаревского просп. от ул. Жукова к Свердловской наб., зона контроля 2,3;KPA-0126-02;КПА;;12861;0,3%
;;Встречное направление;12861;100,0%
354;СПб, Портовая ул. (~70 м от просп. Маршала Жукова, д.15), уч. Портовой ул. от ул. Ивана Зубкова к просп. Маршала Жукова, зона контроля 1,2;KPA-0043-02;КПА;;1358;0,0%
;;Встречное направление;1307;96,2%
;;Попутное направление;51;3,8%
355;СПб, Портовая ул. (~70 м от просп. Маршала Жукова, д.15), уч. съезда с просп. Маршала Жукова от просп. Маршала Жукова к Портовой ул. (неч. сторона), зона контроля 1,2;KPA-0043-01;КПА;;1832;0,0%
;;Направление не указано;3;0,2%
;;Встречное направление;1820;99,3%
;;Попутное направление;9;0,5%
356;СПб, Предпортовая ул. д.5, уч. Предпортовой ул. от 3-го Предпортового проезда к КАД, зона контроля 1,2;KPA-0069-02;КПА;;14497;0,4%
;;Направление не указано;2;0,0%
;;Встречное направление;14495;100,0%
357;СПб, Предпортовая ул. д.5, уч. Предпортовой ул. от КАД к 4-му Предпортовому проезду, зона контроля 1,2;KPA-0069-01;КПА;;16139;0,4%
;;Направление не указано;3;0,0%
;;Встречное направление;16136;100,0%
358;СПб, Пулковское ш. д.44 к.1, уч. Пулковского ш. от 5-го Предпортового проезда к КАД, зона контроля 1,2;KPA-0066-01;КПА;;8822;0,2%
;;Направление не указано;4;0,0%
;;Встречное направление;8818;100,0%
359;СПб, Пулковское ш. д.44 к.1, уч. Пулковского ш. от 5-го Предпортового проезда к КАД, зона контроля 3,4;KPA-0066-02;КПА;;14757;0,4%
;;Направление не указано;1;0,0%
;;Встречное направление;14756;100,0%
360;СПб, Пулковское ш. д.46 к.3, уч. Пулковского ш. от КАД к Внуковской ул., зона контроля 1,2;KPA-0067-01;КПА;;10666;0,3%
;;Встречное направление;10666;100,0%
361;СПб, Пулковское ш. д.46 к.3, уч. Пулковского ш. от КАД к Внуковской ул., зона контроля 3,4;KPA-0067-02;КПА;;12305;0,3%
;;Встречное направление;12305;100,0%
362;СПб, Пулковское ш. д.46 к.3, уч. Пулковского ш. от КАД к Внуковской ул., зона контроля 5,6;KPA-0067-03;КПА;;12851;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;12850;100,0%
363;СПб, Рабфаковская ул. (съезд на КАД в сторону Мурманского ш.), уч. дороги Рабфаковская ул. съезд на КАД, зона контроля 1;KPA-0116-01;КПА;;4152;0,1%
;;Направление не указано;4152;100,0%
364;СПб, Рабфаковская ул. (съезд на КАД в сторону Мурманского ш.), уч. дороги съезд с КАД на Рабфаковская ул., зона контроля 1;KPA-0116-02;КПА;;5223;0,1%
;;Направление не указано;5223;100,0%
365;СПб, Рабфаковская ул. д.3 к.1, уч. Рабфаковской ул. от ул. Бабушкина к КАД, зона контроля 1,2;KPA-0019-01;КПА;;12646;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;12644;100,0%
366;СПб, Рабфаковская ул. д.3 к.1, уч. Рабфаковской ул. от ул. Бабушкина к КАД, зона контроля 3,4;KPA-0019-02;КПА;;13143;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;13141;100,0%
367;СПб, Российский просп. д.14, уч. Российского просп. от ул. Латышских Стрелков к съезду на ул. Кржижановского, зона контроля 1,2;KPA-0035-02;КПА;;7252;0,2%
;;Направление не указано;6;0,1%
;;Встречное направление;7246;99,9%
368;СПб, Российский просп. д.14, уч. Российского просп. от ул. Латышских Стрелков к съезду на ул. Кржижановского, зона контроля 3;KPA-0035-01;КПА;;7432;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;7430;100,0%
369;СПб, Руставели ул. д.71, уч. ул. Руставели от просп. Просвещения к КАД, зона контроля 1,2;KPA-0008-02;КПА;;680;0,0%
;;Встречное направление;680;100,0%
